clip_name,end,event_number,start
Clip0246.MXF,00:01:59;45,046,00:01:49;47
Clip0246.MXF,00:02:03;33,047,00:01:59;45
Clip0230.MXF,00:02:07;17,048,00:02:03;33
Clip0224.MXF,00:02:11;09,049,00:02:07;17
Clip0249.MXF,00:02:29;51,050,00:02:11;09
Clip0250.MXF,00:02:33;31,051,00:02:29;51
Clip0251.MXF,00:02:34;44,052,00:02:33;31
zion_ig_story_xbox_1.MP4,00:02:39;17,053,00:02:34;44
Clip0251.MXF,00:02:41;31,054,00:02:39;17
zion_ig_story_xbox_2.MP4,00:02:44;47,055,00:02:41;31
Clip0251.MXF,00:02:50;53,056,00:02:44;47
Clip0249.MXF,00:03:00;54,057,00:02:50;53
MVI_8871.MP4,00:03:04;16,058,00:03:00;54
MVI_8856.MP4,00:03:08;10,059,00:03:04;16
MVI_8852.MP4,00:03:16;32,060,00:03:08;10
MVI_8849.MP4,00:03:18;54,061,00:03:16;32
MVI_8851.MP4,00:03:23;36,062,00:03:18;54
MVI_8851.MP4,00:03:27;12,063,00:03:23;36
MVI_8870.MP4,00:03:30;24,064,00:03:27;12
MVI_8865.MP4,00:03:41;26,065,00:03:30;24
MVI_8870.MP4,00:03:43;16,066,00:03:41;26
MVI_8861.MP4,00:03:47;24,067,00:03:43;16
MVI_8852.MP4,00:03:56;02,068,00:03:47;24
MVI_8852.MP4,00:03:59;34,069,00:03:56;02
MVI_8852.MP4,00:04:11;50,070,00:03:59;34
MVI_8854.MP4,00:04:16;50,071,00:04:11;50
MVI_8864.MP4,00:04:18;28,072,00:04:16;50
MVI_8862.MP4,00:04:20;30,073,00:04:18;28
MVI_8863.MP4,00:04:30;24,074,00:04:20;30
MVI_8851.MP4,00:04:35;37,075,00:04:30;24
MVI_8852.MP4,00:04:39;51,076,00:04:35;37
MVI_8870.MP4,00:04:45;31,077,00:04:39;51
MVI_8861.MP4,00:04:50;15,078,00:04:45;31
MVI_8851.MP4,00:04:55;57,079,00:04:50;15
MVI_8870.MP4,00:04:57;44,080,00:04:55;57
MVI_8868.MP4,00:05:16;44,081,00:04:57;44
MVI_8870.MP4,00:05:23;51,082,00:05:16;44
MVI_8857.MP4,00:05:30;04,083,00:05:23;51
rooks_191204_toronto_scenics.mov,00:05:32;22,084,00:05:30;04
rooks_toronto_scenics.mov,00:05:34;37,085,00:05:32;22
rooks_191204_toronto_scenics.mov,00:05:36;29,086,00:05:34;37
rooks_191204_toronto_scenics.mov,00:05:39;01,087,00:05:36;29
rooks_191204_toronto_scenics.mov,00:05:40;43,088,00:05:39;01
MVI_3484.MP4,00:05:48;45,089,00:05:40;43
MVI_3479.MP4,00:05:55;50,090,00:05:48;45
MVI_3479.MP4,00:06:00;42,091,00:05:55;50
MVI_3479.MP4,00:06:03;31,092,00:06:00;42
MVI_3479.MP4,00:06:09;27,093,00:06:03;31
MVI_3479.MP4,00:06:11;18,094,00:06:09;27
MVI_3479.MP4,00:06:20;47,095,00:06:11;18
MVI_3494.MP4,00:06:23;57,096,00:06:20;47
MVI_3496.MP4,00:06:30;47,097,00:06:23;57
MVI_3500.MP4,00:06:35;13,098,00:06:30;47
MVI_3483.MP4,00:06:37;47,099,00:06:35;13
MVI_3518.MP4,00:06:45;10,100,00:06:37;47
MVI_3526.MP4,00:06:50;22,101,00:06:45;10
MVI_3528.MP4,00:06:58;01,102,00:06:50;22
MVI_3536.MP4,00:07:06;41,103,00:06:58;01
MVI_3577.MP4,00:07:13;24,104,00:07:06;41
MVI_3537.MP4,00:07:18;21,105,00:07:13;24
MVI_3542.MP4,00:07:19;34,106,00:07:18;21
rooks_191127_nyk_tor_rj.mov,00:07:22;56,107,00:07:19;34
rooks_191127_nyk_tor_rj.mov,00:07:25;07,108,00:07:22;56
rooks_191127_nyk_tor_rj.mov,00:07:28;10,109,00:07:25;07
MVI_3567.MP4,00:07:42;55,110,00:07:28;10
MVI_3324.MP4,00:07:47;40,111,00:07:42;55
MVI_3324.MP4,00:07:55;30,112,00:07:47;40
MVI_3325.MP4,00:08:00;48,113,00:07:55;30
MVI_3346.MP4,00:08:03;39,114,00:08:00;48
MVI_3335.MP4,00:08:05;36,115,00:08:03;39
MVI_3338.MP4,00:08:08;13,116,00:08:05;36
MVI_3338.MP4,00:08:09;55,117,00:08:08;13
MVI_3339.MP4,00:08:16;42,118,00:08:09;55
MVI_3339.MP4,00:08:26;57,119,00:08:16;42
MVI_3349.MP4,00:08:30;53,120,00:08:26;57
MVI_3342.MP4,00:08:36;42,121,00:08:30;53
Zion 2.mp4,00:08:39;23,122,00:08:36;42
phantom_selects_chi_all_access_practice_101419_.mov,00:08:42;07,123,00:08:39;23
MVI_3098.MP4,00:08:46;12,124,00:08:42;07
MVI_3060.MP4,00:08:51;04,125,00:08:46;12
MVI_3060.MP4,00:08:54;28,126,00:08:51;04
MVI_3065.MP4,00:08:59;16,127,00:08:54;28
MVI_3088.MP4,00:09:02;03,128,00:08:59;16
rooks_191210_vince_arrivals.mov,00:09:05;00,129,00:09:02;03
A062C958_191116G4_CANON.MXF,00:09:07;11,130,00:09:05;00
A062C997_191116XT_CANON.MXF,00:09:09;32,131,00:09:07;11
MVI_2971.MP4,00:09:11;15,132,00:09:09;32
A061C911_1911162E_CANON.MXF,00:09:13;22,133,00:09:11;15
MVI_3088.MP4,00:09:20;40,134,00:09:13;22
MVI_3061.MP4,00:09:23;59,135,00:09:20;40
MVI_3062.MP4,00:09:26;13,136,00:09:23;59
MVI_3088.MP4,00:09:32;10,137,00:09:26;13
MVI_3060.MP4,00:09:35;26,138,00:09:32;10
MVI_2979.MP4,00:09:37;37,139,00:09:35;26
MVI_2997.MP4,00:09:41;32,140,00:09:37;37
MVI_3088.MP4,00:09:50;51,141,00:09:41;32
MVI_3068.MP4,00:09:57;05,142,00:09:50;51
MVI_3088.MP4,00:09:59;05,143,00:09:57;05
MVI_2999.MP4,00:10:00;44,144,00:09:59;05
MVI_2999.MP4,00:10:03;11,145,00:10:00;44
A061C919_191116XR_CANON.MXF,00:10:08;30,146,00:10:03;11
MVI_3088.MP4,00:10:11;04,147,00:10:08;30
A061C916_1911165O_CANON.MXF,00:10:14;56,148,00:10:11;04
A061C913_19111682_CANON.MXF,00:10:40;39,149,00:10:14;56
A061C920_191116TX_CANON.MXF,00:10:44;41,150,00:10:40;39
MVI_3088.MP4,00:10:49;45,151,00:10:44;41
A061C918_19111621_CANON.MXF,00:10:53;47,152,00:10:49;45
A061C918_19111621_CANON.MXF,00:10:56;20,153,00:10:53;47
A061C920_191116TX_CANON.MXF,00:10:58;42,154,00:10:56;20
A061C919_191116XR_CANON.MXF,00:11:01;18,155,00:10:58;42
MVI_3088.MP4,00:11:08;52,156,00:11:01;18
MVI_2979.MP4,00:11:12;20,157,00:11:08;52
MVI_3088.MP4,00:11:15;22,158,00:11:12;20
MVI_2983.MP4,00:11:18;44,159,00:11:15;22
REVISED END PAGE with special thanks 1011.mpeg,00:11:30;20,160,00:11:18;44
